id_votacao,nome,uf,partido,voto
2078693-87,Altineu Côrtes,RJ,PL,Sim
2078693-87,Caroline de Toni,SC,UNIÃO,Não
2078693-87,Luiz Antônio Corrêa,RJ,PL,Sim
2078693-87,Nelson Barbudo,MT,UNIÃO,Não
2078693-87,Bohn Gass,RS,PT,Sim
2078693-87,Paulo Freire Costa,SP,PL,Sim
2078693-87,Zé Silva,MG,SOLIDARIEDADE,Sim
2078693-87,Beto Rosado,RN,PP,Sim
2078693-87,Pedro Dalua,AP,PSC,Sim
2078693-87,Jones Moura,RJ,PSD,Sim
2078693-87,General Peternelli,SP,UNIÃO,Sim
2078693-87,Eduardo da Fonte,PE,PP,Sim
2078693-87,Flaviano Melo,AC,MDB,Sim
2078693-87,Felício Laterça,RJ,UNIÃO,Sim
2078693-87,Hildo Rocha,MA,MDB,Sim
2078693-87,Carlos Gomes,RS,REPUBLICANOS,Sim
2078693-87,Chico D`Angelo,RJ,PDT,Sim
2078693-87,José Priante,PA,MDB,Sim
2078693-87,Joaquim Passarinho,PA,PSD,Sim
2078693-87,Juninho do Pneu,RJ,UNIÃO,Sim
2078693-87,Misael Varella,MG,PSD,Sim
2078693-87,Luizão Goulart,PR,REPUBLICANOS,Sim
2078693-87,Marcelo Freixo,RJ,PSB,Sim
2078693-87,Domingos Sávio,MG,PSDB,Sim
2078693-87,Otavio Leite,RJ,PSDB,Sim
2078693-87,Rogério Peninha Mendonça,SC,MDB,Não
2078693-87,Hugo Leal,RJ,PSD,Sim
2078693-87,Amaro Neto,ES,REPUBLICANOS,Sim
2078693-87,Dr. Leonardo,MT,SOLIDARIEDADE,Sim
2078693-87,Weliton Prado,MG,PROS,Sim
2078693-87,Márcio Biolchi,RS,MDB,Sim
2078693-87,Sergio Toledo,AL,PL,Sim
2078693-87,Mariana Carvalho,RO,PSDB,Sim
2078693-87,Leda Sadala,AP,AVANTE,Sim
2078693-87,Dr. Zacharias Calil,GO,UNIÃO,Sim
2078693-87,Vicentinho,SP,PT,Sim
2078693-87,Júlio Cesar,PI,PSD,Sim
2078693-87,Paulo Pimenta,RS,PT,Sim
2078693-87,Aécio Neves,MG,PSDB,Sim
2078693-87,Aelton Freitas,MG,PL,Sim
2078693-87,Ivan Valente,SP,PSOL,Sim
2078693-87,Juscelino Filho,MA,UNIÃO,Sim
2078693-87,Ricardo Teobaldo,PE,PODE,Sim
2078693-87,Hiran Gonçalves,RR,PP,Sim
2078693-87,Capitão Fábio Abreu,PI,PL,Sim
2078693-87,Eduardo Bismarck,CE,PDT,Sim
2078693-87,Fábio Henrique,SE,PDT,Sim
2078693-87,Arlindo Chinaglia,SP,PT,Sim
2078693-87,José Ricardo,AM,PT,Sim
2078693-87,Camilo Capiberibe,AP,PSB,Sim
2078693-87,Paulo Azi,BA,UNIÃO,Sim
2078693-87,Mara Rocha,AC,PSDB,Sim
2078693-87,Alexandre Padilha,SP,PT,Sim
2078693-87,Paulo Abi-Ackel,MG,PSDB,Sim
2078693-87,Christiane de Souza Yared,PR,PL,Sim
2078693-87,Tito,BA,AVANTE,Sim
2078693-87,Julian Lemos,PB,UNIÃO,Sim
2078693-87,Alex Santana,BA,PDT,Sim
2078693-87,Luciano Ducci,PR,PSB,Sim
2078693-87,Josimar Maranhãozinho,MA,PL,Sim
2078693-87,Felipe Carreras,PE,PSB,Sim
2078693-87,Beto Pereira,MS,PSDB,Sim
2078693-87,Euclydes Pettersen,MG,PSC,Sim
2078693-87,Bozzella,SP,UNIÃO,Sim
2078693-87,Milton Vieira,SP,REPUBLICANOS,Sim
2078693-87,Da Vitória,ES,CIDADANIA,Sim
2078693-87,Eduardo Bolsonaro,SP,UNIÃO,Não
2078693-87,Jerônimo Goergen,RS,PP,Sim
2078693-87,Gervásio Maia,PB,PSB,Sim
2078693-87,Carlos Veras,PE,PT,Sim
2078693-87,Pedro Augusto Palareti,RJ,PSD,Sim
2078693-87,Rejane Dias,PI,PT,Sim
2078693-87,Josivaldo JP,MA,PODE,Sim
2078693-87,Leônidas Cristino,CE,PDT,Sim
2078693-87,Gelson Azevedo,RJ,PL,Sim
2078693-87,Gilberto Abramo,MG,REPUBLICANOS,Sim
2078693-87,Eli Corrêa Filho,SP,UNIÃO,Sim
2078693-87,Vander Loubet,MS,PT,Sim
2078693-87,Celina Leão,DF,PP,Sim
2078693-87,Joice Hasselmann,SP,UNIÃO,Sim
2078693-87,Ted Conti,ES,PSB,Sim
2078693-87,Major Fabiana,RJ,UNIÃO,Sim
2078693-87,Rubens Pereira Júnior,MA,PCdoB,Sim
2078693-87,Frei Anastacio Ribeiro,PB,PT,Sim
2078693-87,Guilherme Mussi,SP,PP,Sim
2078693-87,Covatti Filho,RS,PP,Sim
2078693-87,Marcos Aurélio Sampaio,PI,MDB,Sim
2078693-87,Delegado Waldir,GO,UNIÃO,Sim
2078693-87,Felipe Francischini,PR,UNIÃO,Sim
2078693-87,Gurgel,RJ,UNIÃO,Sim
2078693-87,Denis Bezerra,CE,PSB,Sim
2078693-87,Marcelo Squassoni,SP,REPUBLICANOS,Sim
2078693-87,Nivaldo Albuquerque,AL,PTB,Sim
2078693-87,Natália Bonavides,RN,PT,Sim
2078693-87,Alan Rick,AC,UNIÃO,Sim
2078693-87,Helder Salomão,ES,PT,Sim
2078693-87,Marcio Alvino,SP,PL,Sim
2078693-87,Leo de Brito,AC,PT,Sim
2078693-87,Otoni de Paula,RJ,PSC,Sim
2078693-87,Robério Monteiro,CE,PDT,Sim
2078693-87,Renata Abreu,SP,PODE,Sim
2078693-87,Merlong Solano,PI,PT,Sim
2078693-87,Jorielson,AP,PL,Sim
2078693-87,Marx Beltrão,AL,PSD,Sim
2078693-87,Pedro Vilela,AL,PSDB,Sim
2078693-87,Célio Moura,TO,PT,Sim
2078693-87,Christino Aureo,RJ,PP,Sim
2078693-87,Professora Rosa Neide,MT,PT,Sim
2078693-87,Mauro Nazif,RO,PSB,Sim
2078693-87,Juarez Costa,MT,MDB,Sim
2078693-87,Chiquinho Brazão,RJ,AVANTE,Sim
2078693-87,Heitor Freire,CE,UNIÃO,Sim
2078693-87,Erika Kokay,DF,PT,Sim
2078693-87,Rosana Valle,SP,PSB,Sim
2078693-87,Eduardo Barbosa,MG,PSDB,Sim
2078693-87,Alencar Santana,SP,PT,Sim
2078693-87,Mário Heringer,MG,PDT,Sim
2078693-87,Jhonatan de Jesus,RR,REPUBLICANOS,Sim
2078693-87,Capitão Augusto,SP,PL,Sim
2078693-87,Gutemberg Reis,RJ,MDB,Sim
2078693-87,Daniela do Waguinho,RJ,MDB,Sim
2078693-87,Adriano do Baldy,GO,PP,Sim
2078693-87,Aluisio Mendes,MA,PSC,Sim
2078693-87,Fabio Schiochet,SC,UNIÃO,Sim
2078693-87,Paulo Teixeira,SP,PT,Sim
2078693-87,Ossesio Silva,PE,REPUBLICANOS,Sim
2078693-87,Lauriete,ES,PSC,Sim
2078693-87,Valmir Assunção,BA,PT,Sim
2078693-87,Shéridan,RR,PSDB,Sim
2078693-87,Danilo Forte,CE,PSDB,Sim
2078693-87,Rubens Otoni,GO,PT,Sim
2078693-87,Claudio Cajado,BA,PP,Sim
2078693-87,Gilson Marques,SC,NOVO,Não
2078693-87,Fernanda Melchionna,RS,PSOL,Sim
2078693-87,Paulo Guedes,MG,PT,Sim
2078693-87,Tiririca,SP,PL,Sim
2078693-87,Luis Miranda,DF,REPUBLICANOS,Sim
2078693-87,Bira do Pindaré,MA,PSB,Sim
2078693-87,Rogério Correia,MG,PT,Sim
2078693-87,Cristiano Vale,PA,PP,Sim
2078693-87,Toninho Wandscheer,PR,PROS,Sim
2078693-87,André Ferreira,PE,PSC,Sim
2078693-87,Idilvan Alencar,CE,PDT,Sim
2078693-87,Jorge Braz,RJ,REPUBLICANOS,Sim
2078693-87,Mário Negromonte Jr.,BA,PP,Sim
2078693-87,Leandre,PR,PV,Sim
2078693-87,Cacá Leão,BA,PP,Sim
2078693-87,Jorge Solla,BA,PT,Sim
2078693-87,Ronaldo Carletto,BA,PP,Sim
2078693-87,Silvia Cristina,RO,PDT,Sim
2078693-87,Marina Santos,PI,PL,Sim
2078693-87,Carla Zambelli,SP,UNIÃO,Não
2078693-87,Alex Manente,SP,CIDADANIA,Sim
2078693-87,Dra. Soraya Manato,ES,UNIÃO,Sim
2078693-87,Maurício Dziedricki,RS,PTB,Sim
2078693-87,Capitão Wagner,CE,PROS,Sim
2078693-87,Pompeo de Mattos,RS,PDT,Sim
2078693-87,Fernando Monteiro,PE,PP,Sim
2078693-87,Paulão,AL,PT,Sim
2078693-87,Tia Eron,BA,REPUBLICANOS,Sim
2078693-87,Bosco Costa,SE,PL,Sim
2078693-87,Sâmia Bomfim,SP,PSOL,Sim
2078693-87,Jandira Feghali,RJ,PCdoB,Sim
2310025-56,Airton Faleiro,PA,PT,Sim
2310025-56,Christiane de Souza Yared,PR,PL,Sim
2310025-56,Leônidas Cristino,CE,PDT,Sim
2310025-56,José Nelto,GO,PODE,Sim
2310025-56,Ivan Valente,SP,PSOL,Sim
2310025-56,Eduardo Barbosa,MG,PSDB,Sim
2310025-56,Marcos Aurélio Sampaio,PI,MDB,Sim
2310025-56,Efraim Filho,PB,UNIÃO,Sim
2310025-56,João Campos,GO,REPUBLICANOS,Sim
2310025-56,Delegado Pablo,AM,UNIÃO,Sim
2310025-56,Capitão Augusto,SP,PL,Sim
2310025-56,André de Paula,PE,PSD,Sim
2310025-56,Rose Modesto,MS,PSDB,Sim
2310025-56,Laerte Bessa,DF,PL,Sim
2310025-56,Bohn Gass,RS,PT,Sim
2310025-56,Reinhold Stephanes Junior,PR,PSD,Sim
2310025-56,Rosangela Gomes,RJ,REPUBLICANOS,Sim
2310025-56,Glaustin da Fokus,GO,PSC,Sim
2310025-56,Lucas Vergilio,GO,SOLIDARIEDADE,Sim
2310025-56,Wolney Queiroz,PE,PDT,Sim
2310025-56,José Ricardo,AM,PT,Sim
2310025-56,Guilherme Mussi,SP,PP,Sim
2310025-56,Evair Vieira de Melo,ES,PP,Sim
2310025-56,Raimundo Costa,BA,PL,Sim
2310025-56,Felipe Rigoni,ES,UNIÃO,Sim
2310025-56,Leonardo Monteiro,MG,PT,Sim
2310025-56,Gurgel,RJ,UNIÃO,Sim
2310025-56,Léo Moraes,RO,PODE,Sim
2310025-56,Olival Marques,PA,UNIÃO,Sim
2310025-56,Emidinho Madeira,MG,PSB,Sim
2310025-56,Marcelo Brum,RS,UNIÃO,Sim
2310025-56,Bosco Costa,SE,PL,Sim
2310025-56,Tadeu Alencar,PE,PSB,Sim
2310025-56,Fred Costa,MG,PATRIOTA,Sim
2310025-56,Paulão,AL,PT,Sim
2310025-56,Igor Timo,MG,PODE,Sim
2310025-56,Elcione Barbalho,PA,MDB,Sim
2310025-56,Átila Lins,AM,PP,Sim
2310025-56,Paulo Teixeira,SP,PT,Sim
2310025-56,Daniel Almeida,BA,PCdoB,Sim
2310025-56,Marlon Santos,RS,PDT,Sim
2310025-56,Lincoln Portela,MG,PL,Sim
2310025-56,Subtenente Gonzaga,MG,PDT,Sim
2310025-56,Waldenor Pereira,BA,PT,Sim
2310025-56,Leonardo Picciani,RJ,MDB,Sim
2310025-56,Danilo Cabral,PE,PSB,Sim
2310025-56,Nilto Tatto,SP,PT,Sim
2310025-56,Julio Lopes,RJ,PP,Sim
2310025-56,Bibo Nunes,RS,UNIÃO,Sim
2310025-56,Arnaldo Jardim,SP,CIDADANIA,Sim
2310025-56,Marcelo Moraes,RS,PTB,Sim
2310025-56,Coronel Chrisóstomo,RO,UNIÃO,Sim
2310025-56,Osmar Terra,RS,MDB,Sim
2310025-56,Zeca Dirceu,PR,PT,Sim
2310025-56,Misael Varella,MG,PSD,Sim
2310025-56,Luiz Carlos Motta,SP,PL,Não
2310025-56,Vanderlei Macris,SP,PSDB,Sim
2310025-56,Celina Leão,DF,PP,Sim
2310025-56,João Maia,RN,PL,Sim
2310025-56,Diego Garcia,PR,PODE,Não
2310025-56,Pastor Gil,MA,PL,Sim
2310025-56,Aécio Neves,MG,PSDB,Sim
2310025-56,Wilson Santiago,PB,PTB,Sim
2310025-56,Daniel Silveira,RJ,UNIÃO,Não
2310025-56,Policial Katia Sastre,SP,PL,Sim
2310025-56,Tia Eron,BA,REPUBLICANOS,Sim
2310025-56,Milton Coelho,PE,PSB,Sim
2310025-56,Daniel Coelho,PE,CIDADANIA,Sim
2310025-56,General Peternelli,SP,UNIÃO,Sim
2310025-56,Wellington Roberto,PB,PL,Sim
2310025-56,Flávia Morais,GO,PDT,Sim
2310025-56,Margarete Coelho,PI,PP,Sim
2310025-56,Luis Tibé,MG,AVANTE,Sim
2310025-56,Samuel Moreira,SP,PSDB,Sim
2310025-56,Pastor Eurico,PE,PATRIOTA,Sim
2310025-56,Vitor Lippi,SP,PSDB,Sim
2310025-56,Bia Cavassa,MS,PSDB,Sim
2310025-56,Félix Mendonça Júnior,BA,PDT,Sim
2310025-56,Leur Lomanto Júnior,BA,UNIÃO,Sim
2310025-56,Nivaldo Albuquerque,AL,PTB,Sim
2310025-56,Leo de Brito,AC,PT,Sim
2310025-56,Vavá Martins,PA,REPUBLICANOS,Sim
2310025-56,Adolfo Viana,BA,PSDB,Sim
2310025-56,Reginaldo Lopes,MG,PT,Sim
2310025-56,Aline Sleutjes,PR,UNIÃO,Sim
2310025-56,Uldurico Junior,BA,PROS,Sim
2310025-56,Juscelino Filho,MA,UNIÃO,Sim
2310025-56,Stefano Aguiar,MG,PSD,Sim
2310025-56,Helio Lopes,RJ,UNIÃO,Sim
2310025-56,Ricardo Barros,PR,PP,Sim
2310025-56,Fernanda Melchionna,RS,PSOL,Sim
2310025-56,Alcides Rodrigues,GO,PATRIOTA,Sim
2310025-56,Renata Abreu,SP,PODE,Sim
2310025-56,Pinheirinho,MG,PP,Sim
2310025-56,Gonzaga Patriota,PE,PSB,Sim
2310025-56,Eduardo da Fonte,PE,PP,Sim
2310025-56,João Daniel,SE,PT,Sim
2310025-56,Camilo Capiberibe,AP,PSB,Sim
2310025-56,Alessandro Molon,RJ,PSB,Sim
2310025-56,Rubens Otoni,GO,PT,Sim
2310025-56,Dr. Leonardo,MT,SOLIDARIEDADE,Sim
2310025-56,Vilson da Fetaemg,MG,PSB,Sim
2310025-56,Julio Cesar Ribeiro,DF,REPUBLICANOS,Sim
2310025-56,Merlong Solano,PI,PT,Sim
2310025-56,Juarez Costa,MT,MDB,Sim
2310025-56,Túlio Gadêlha,PE,PDT,Sim
2310025-56,Jose Mario Schreiner,GO,UNIÃO,Sim
2310025-56,Zé Neto,BA,PT,Sim
2310025-56,Sergio Souza,PR,MDB,Sim
2310025-56,Geovania de Sá,SC,PSDB,Sim
2310025-56,Alexandre Leite,SP,UNIÃO,Sim
2310025-56,Gustinho Ribeiro,SE,SOLIDARIEDADE,Sim
2310025-56,Luizianne Lins,CE,PT,Sim
2310025-56,Júnior Mano,CE,PL,Sim
2310025-56,Marreca Filho,MA,PATRIOTA,Sim
2310025-56,Arthur Oliveira Maia,BA,UNIÃO,Sim
2310025-56,Pompeo de Mattos,RS,PDT,Sim
2310025-56,Jefferson Campos,SP,PSB,Sim
2310025-56,Silas Câmara,AM,REPUBLICANOS,Sim
2310025-56,Edio Lopes,RR,PL,Sim
2310025-56,Pedro Augusto Bezerra,CE,PTB,Sim
2310025-56,Rubens Bueno,PR,CIDADANIA,Sim
2310025-56,Aguinaldo Ribeiro,PB,PP,Sim
2310025-56,Coronel Armando,SC,UNIÃO,Sim
2310025-56,Bosco Saraiva,AM,SOLIDARIEDADE,Sim
2310025-56,Leonardo Gadelha,PB,PSC,Sim
2310025-56,Otto Alencar Filho,BA,PSD,Sim
2310025-56,Orlando Silva,SP,PCdoB,Sim
2310025-56,Charlles Evangelista,MG,UNIÃO,Sim
2310025-56,Talíria Petrone,RJ,PSOL,Sim
2310025-56,Hugo Leal,RJ,PSD,Sim
2310025-56,Adriano do Baldy,GO,PP,Sim
2310025-56,Covatti Filho,RS,PP,Sim
2310025-56,Marília Arraes,PE,PT,Sim
2310025-56,Márcio Marinho,BA,REPUBLICANOS,Sim
2310025-56,Aluisio Mendes,MA,PSC,Sim
2310025-56,Dr. Luiz Ovando,MS,UNIÃO,Sim
2310025-56,Paulo Ganime,RJ,NOVO,Não
2310025-56,Celso Maldaner,SC,MDB,Sim
2310025-56,Professora Dayane Pimentel,BA,UNIÃO,Sim
2310025-56,Antonio Brito,BA,PSD,Sim
2310025-56,Odair Cunha,MG,PT,Sim
2310025-56,Professor Joziel,RJ,UNIÃO,Sim
2310025-56,Carlos Bezerra,MT,MDB,Sim
2310025-56,Roman,PR,PATRIOTA,Sim
2310025-56,Aroldo Martins,PR,REPUBLICANOS,Sim
2310025-56,Carla Dickson,RN,PROS,Sim
2310025-56,Ely Santos,SP,REPUBLICANOS,Sim
2310025-56,Sebastião Oliveira,PE,AVANTE,Sim
2310025-56,Fábio Ramalho,MG,MDB,Sim
2310025-56,Silvio Costa Filho,PE,REPUBLICANOS,Sim
2310025-56,Lafayette de Andrada,MG,REPUBLICANOS,Sim
2310025-56,Jorge Solla,BA,PT,Sim
2310025-56,Heitor Freire,CE,UNIÃO,Sim
2310025-56,Giovani Feltes,RS,MDB,Sim
2310025-56,Flávio Nogueira,PI,PDT,Sim
2310025-56,Alexandre Padilha,SP,PT,Sim
2310025-56,Pedro Augusto Palareti,RJ,PSD,Sim
2310025-56,Dulce Miranda,TO,MDB,Sim
2310025-56,Franco Cartafina,MG,PP,Sim
2310025-56,Charles Fernandes,BA,PSD,Sim
2310025-56,Patrick Dorneles,PB,PSD,Sim
2310025-56,Célio Silveira,GO,PSDB,Sim
2310025-56,José Nunes,BA,PSD,Sim
2310025-56,Gastão Vieira,MA,PROS,Sim
2310025-56,Adriana Ventura,SP,NOVO,Não
2310025-56,Josivaldo JP,MA,PODE,Sim
2310025-56,André Figueiredo,CE,PDT,Sim
2310025-56,Paulo Vicente Caleffi,RS,PSD,Sim
2310025-56,Hélio Costa,SC,REPUBLICANOS,Sim
2310025-56,Guiga Peixoto,SP,UNIÃO,Não
2310025-56,Joaquim Passarinho,PA,PSD,Sim
2310025-56,Luizão Goulart,PR,REPUBLICANOS,Sim
2310025-56,Norma Ayub,ES,UNIÃO,Sim
2310025-56,Marcelo Squassoni,SP,REPUBLICANOS,Sim
2310025-56,Jaqueline Cassol,RO,PP,Sim
2310025-56,Darci de Matos,SC,PSD,Sim
2310025-56,Jerônimo Goergen,RS,PP,Sim
2310025-56,Marx Beltrão,AL,PSD,Sim
2310025-56,Marcelo Calero,RJ,CIDADANIA,Sim
2310025-56,Fábio Henrique,SE,PDT,Sim
2310025-56,Eli Borges,TO,SOLIDARIEDADE,Sim
2310025-56,Marcelo Freixo,RJ,PSB,Sim
2310025-56,Júlio Delgado,MG,PSB,Sim
2310025-56,José Medeiros,MT,PODE,Sim
2310025-56,Mauro Lopes,MG,MDB,Sim
2310025-56,Major Fabiana,RJ,UNIÃO,Não
2310025-56,Liziane Bayer,RS,PSB,Sim
2310025-56,Gil Cutrim,MA,REPUBLICANOS,Sim
2310025-56,Abílio Santana,BA,PL,Sim
2310025-56,Ted Conti,ES,PSB,Sim
2310025-56,Bruna Furlan,SP,PSDB,Sim
2310025-56,Áurea Carolina,MG,PSOL,Sim
2310025-56,Major Vitor Hugo,GO,UNIÃO,Não
2310025-56,Mauro Benevides Filho,CE,PDT,Sim
2310025-56,Laercio Oliveira,SE,PP,Sim
2310025-56,Lucio Mosquini,RO,MDB,Sim
2310025-56,Perpétua Almeida,AC,PCdoB,Sim
2310025-56,Marcelo Nilo,BA,PSB,Sim
2310025-56,Caroline de Toni,SC,UNIÃO,Não
2310025-56,Gervásio Maia,PB,PSB,Sim
2310025-56,Luiz Lima,RJ,UNIÃO,Sim
2310025-56,Rosana Valle,SP,PSB,Sim
2310025-56,Carlos Sampaio,SP,PSDB,Sim
2310025-56,Capitão Fábio Abreu,PI,PL,Sim
2310025-56,Valdevan Noventa,SE,PL,Sim
2310025-56,Pastor Sargento Isidório,BA,AVANTE,Sim
2310025-56,Marcelo Aro,MG,PP,Sim
2310025-56,Raul Henry,PE,MDB,Sim
2310025-56,Professora Marcivania,AP,PCdoB,Sim
2310025-56,Paulo Eduardo Martins,PR,PSC,Não
2310025-56,Celso Russomanno,SP,REPUBLICANOS,Sim
2310025-56,Greyce Elias,MG,AVANTE,Sim
2310025-56,Alê Silva,MG,UNIÃO,Não
2310025-56,Eduardo Bolsonaro,SP,UNIÃO,Não
2310025-56,Professora Dorinha Seabra Rezende,TO,UNIÃO,Sim
2310025-56,Joseildo Ramos,BA,PT,Sim
2310025-56,João Marcelo Souza,MA,MDB,Sim
2310025-56,Isnaldo Bulhões Jr.,AL,MDB,Sim
2310025-56,Cezinha de Madureira,SP,PSD,Sim
2310025-56,Paulo Ramos,RJ,PDT,Sim
2310025-56,Miguel Haddad,SP,PSDB,Sim
2310025-56,Professor Israel Batista,DF,PV,Sim
2310025-56,Ricardo Teobaldo,PE,PODE,Sim
2310025-56,Bia Kicis,DF,UNIÃO,Sim
2310025-56,Elias Vaz,GO,PSB,Sim
2310025-56,Daniel Trzeciak,RS,PSDB,Sim
2310025-56,Fabio Reis,SE,MDB,Sim
2310025-56,Julian Lemos,PB,UNIÃO,Sim
2310025-56,Alceu Moreira,RS,MDB,Sim
2310025-56,Magda Mofatto,GO,PL,Sim
2310025-56,Pedro Vilela,AL,PSDB,Sim
2310025-56,Paulo Freire Costa,SP,PL,Sim
2310025-56,Afonso Hamm,RS,PP,Sim
2310025-56,Padre João,MG,PT,Sim
2310025-56,Alexandre Frota,SP,PSDB,Sim
2310025-56,Lucas Redecker,RS,PSDB,Sim
2310025-56,Abou Anni,SP,UNIÃO,Sim
2310025-56,José Priante,PA,MDB,Sim
2310025-56,Frei Anastacio Ribeiro,PB,PT,Sim
2310025-56,Bozzella,SP,UNIÃO,Sim
2310025-56,Ruy Carneiro,PB,PSDB,Sim
2310025-56,Jéssica Sales,AC,MDB,Sim
2310025-56,Edilázio Júnior,MA,PSD,Sim
2310025-56,Jesus Sérgio,AC,PDT,Sim
2310025-56,Professor Alcides,GO,PP,Sim
2310025-56,Professora Rosa Neide,MT,PT,Sim
2310025-56,Lauriete,ES,PSC,Sim
2310025-56,Filipe Barros,PR,UNIÃO,Não
2310025-56,Tereza Nelma,AL,PSDB,Sim
2310025-56,Delegado Antônio Furtado,RJ,UNIÃO,Sim
2310025-56,Ricardo da Karol,RJ,PSC,Sim
2310025-56,Afonso Motta,RS,PDT,Sim
2310025-56,Rui Falcão,SP,PT,Sim
2310025-56,Célio Studart,CE,PV,Sim
2310025-56,Hercílio Coelho Diniz,MG,MDB,Sim
2310025-56,Vicentinho,SP,PT,Sim
2310025-56,Pedro Uczai,SC,PT,Sim
2310025-56,Lourival Gomes,RJ,UNIÃO,Sim
2310025-56,Carlos Veras,PE,PT,Sim
2310025-56,Felício Laterça,RJ,UNIÃO,Sim
2310025-56,Sóstenes Cavalcante,RJ,UNIÃO,Sim
2310025-56,Expedito Netto,RO,PSD,Sim
2310025-56,Delegado Marcelo Freitas,MG,UNIÃO,Sim
2310025-56,Bilac Pinto,MG,UNIÃO,Sim
2310025-56,Beto Rosado,RN,PP,Sim
2310025-56,General Girão,RN,UNIÃO,Não
2310025-56,Geninho Zuliani,SP,UNIÃO,Sim
2310025-56,Joice Hasselmann,SP,UNIÃO,Sim
2310025-56,Tiago Dimas,TO,SOLIDARIEDADE,Sim
2310025-56,Chiquinho Brazão,RJ,AVANTE,Sim
2310025-56,Nicoletti,RR,UNIÃO,Sim
2310025-56,Junio Amaral,MG,UNIÃO,Não
2310025-56,AJ Albuquerque,CE,PP,Sim
2310025-56,Gutemberg Reis,RJ,MDB,Sim
2310025-56,Roberto de Lucena,SP,PODE,Sim
2310025-56,Ricardo Guidi,SC,PSD,Sim
2310025-56,Acácio Favacho,AP,PROS,Sim
2310025-56,Fernando Rodolfo,PE,PL,Sim
2310025-56,Alex Santana,BA,PDT,Sim
2310025-56,Jhonatan de Jesus,RR,REPUBLICANOS,Sim
2310025-56,Fábio Mitidieri,SE,PSD,Sim
2310025-56,Dr. Zacharias Calil,GO,UNIÃO,Sim
2310025-56,Gilberto Abramo,MG,REPUBLICANOS,Sim
2310025-56,Giovani Cherini,RS,PL,Sim
2310025-56,Hildo Rocha,MA,MDB,Sim
2310025-56,Ottaci Nascimento,RR,SOLIDARIEDADE,Sim
2310025-56,Celso Sabino,PA,UNIÃO,Sim
2310025-56,Henrique Fontana,RS,PT,Sim
2310025-56,Gelson Azevedo,RJ,PL,Sim
2310025-56,Chico D`Angelo,RJ,PDT,Sim
2310025-56,Rubens Pereira Júnior,MA,PCdoB,Sim
2310025-56,Eduardo Cury,SP,PSDB,Sim
2310025-56,Tito,BA,AVANTE,Sim
2310025-56,Aelton Freitas,MG,PL,Sim
2310025-56,Amaro Neto,ES,REPUBLICANOS,Sim
2310025-56,Rogério Correia,MG,PT,Sim
2310025-56,André Janones,MG,AVANTE,Sim
2310025-56,Genecias Noronha,CE,SOLIDARIEDADE,Sim
2310025-56,Chris Tonietto,RJ,UNIÃO,Não
2310025-56,Denis Bezerra,CE,PSB,Sim
2310025-56,Vander Loubet,MS,PT,Sim
2310025-56,Luciano Ducci,PR,PSB,Sim
2310025-56,Christino Aureo,RJ,PP,Sim
2310025-56,Márcio Labre,RJ,UNIÃO,Sim
2310025-56,Iracema Portella,PI,PP,Sim
2310025-56,Gleisi Hoffmann,PR,PT,Sim
2310025-56,Vinicius Carvalho,SP,REPUBLICANOS,Sim
2310025-56,Nelson Barbudo,MT,UNIÃO,Sim
2310025-56,Enio Verri,PR,PT,Sim
2310025-56,Domingos Sávio,MG,PSDB,Sim
2310025-56,Rafael Motta,RN,PSB,Sim
2310025-56,Loester Trutis,MS,UNIÃO,Sim
2310025-56,Francisco Jr.,GO,PSD,Sim
2310025-56,Pedro Lupion,PR,UNIÃO,Sim
2310025-56,Sergio Toledo,AL,PL,Sim
2310025-56,Carlos Zarattini,SP,PT,Sim
2310025-56,Carlos Gomes,RS,REPUBLICANOS,Sim
2310025-56,Márcio Biolchi,RS,MDB,Sim
2310025-56,Capitão Alberto Neto,AM,REPUBLICANOS,Sim
2310025-56,Zé Carlos,MA,PT,Sim
2310025-56,Jorge Braz,RJ,REPUBLICANOS,Sim
2310025-56,Osmar Serraglio,PR,PP,Sim
2310025-56,Marcos Soares,RJ,UNIÃO,Sim
2310025-56,Ricardo Silva,SP,PSB,Sim
2310025-56,Benes Leocádio,RN,REPUBLICANOS,Sim
2310025-56,Pedro Lucas Fernandes,MA,PTB,Sim
2310025-56,Dagoberto Nogueira,MS,PDT,Sim
2310025-56,Weliton Prado,MG,PROS,Sim
2310025-56,Clarissa Garotinho,RJ,PROS,Sim
2310025-56,Paulo Guedes,MG,PT,Sim
2310025-56,Flaviano Melo,AC,MDB,Sim
2310025-56,Herculano Passos,SP,MDB,Sim
2310025-56,Sargento Fahur,PR,PSD,Sim
2310025-56,Felipe Carreras,PE,PSB,Sim
2310025-56,Dra. Soraya Manato,ES,UNIÃO,Sim
2310025-56,Cleber Verde,MA,REPUBLICANOS,Sim
2310025-56,Newton Cardoso Jr,MG,MDB,Sim
2310025-56,Eduardo Bismarck,CE,PDT,Sim
2310025-56,Mariana Carvalho,RO,PSDB,Sim
2310025-56,Vermelho,PR,PSD,Sim
2310025-56,Haroldo Cathedral,RR,PSD,Sim
2310025-56,Luiz Philippe de Orleans e Bragança,SP,UNIÃO,Não
2310025-56,Fausto Pinato,SP,PP,Sim
2310025-56,Beto Pereira,MS,PSDB,Sim
2310025-56,Felipe Francischini,PR,UNIÃO,Sim
2310025-56,Luiz Antônio Corrêa,RJ,PL,Sim
