id_votacao,id_dep,nome,uf,partido,voto
2345281-63,188097,Merlong Solano,PI,PT,Sim
2345281-63,204431,Marcos Aurélio Sampaio,PI,PSD,Sim
2345281-63,220593,Abilio Brunini,MT,PL,Não
2345281-63,74158,Mário Heringer,MG,PDT,Sim
2345281-63,160558,Paulo Freire Costa,SP,PL,Não
2345281-63,220715,Amom Mandel,AM,CIDADANIA,Sim
2345281-63,143942,Caio Vianna,RJ,PSD,Sim
2345281-63,98615,Ismael,SC,PSD,Sim
2345281-63,206018,Célia Xakriabá,MG,PSOL,Sim
2345281-63,178866,Luizianne Lins,CE,PT,Sim
2345281-63,204369,Caroline de Toni,SC,PL,Não
2345281-63,220558,Zé Trovão,SC,PL,Não
2345281-63,220621,Sargento Gonçalves,RN,PL,Não
2345281-63,220622,Nely Aquino,MG,PODE,Sim
2345281-63,220628,Mauricio do Vôlei,MG,PL,Não
2345281-63,204378,Coronel Chrisóstomo,RO,PL,Não
2345281-63,92346,Eduardo Bolsonaro,SP,PL,Não
2345281-63,220686,Duarte Jr.,MA,PSB,Sim
2345281-63,191923,Flávio Nogueira,PI,PT,Sim
2345281-63,204456,Gutemberg Reis,RJ,MDB,Sim
2345281-63,220596,Amália Barros,MT,PL,Não
2345281-63,220536,Zé Haroldo Cathedral,RR,PSD,Sim
2345281-63,220604,Marcos Tavares,RJ,PDT,Sim
2345281-63,220654,Delegado Paulo Bilynskyj,SP,PL,Não
2345281-63,178895,Misael Varella,MG,PSD,Sim
2345281-63,220591,Meire Serafim,AC,UNIÃO,Sim
2345281-63,74159,Odair Cunha,MG,PT,Sim
2345281-63,204520,Junio Amaral,MG,PL,Não
2345281-63,226837,Saulo Pedroso,SP,PSD,Sim
2345281-63,220688,Dr. Francisco,PI,PT,Sim
2345281-63,205476,Charles Fernandes,BA,PSD,Sim
2345281-63,220569,Silvye Alves,GO,UNIÃO,Sim
2345281-63,162067,Kiko Celeguim,SP,PT,Sim
2345281-63,74057,Alice Portugal,BA,PCdoB,Sim
2345281-63,226179,Gisela Simona,MT,UNIÃO,Sim
2345281-63,160527,Aguinaldo Ribeiro,PB,PP,Sim
2345281-63,178873,Helder Salomão,ES,PT,Sim
2345281-63,178947,Sóstenes Cavalcante,RJ,PL,Artigo 17
2078693-87,122974,Pedro Lucas Fernandes,MA,PTB,Sim
2078693-87,73482,Henrique Fontana,RS,PT,Sim
2078693-87,204353,Aline Gurgel,AP,REPUBLICANOS,Sim
2078693-87,204499,Cássio Andrade,PA,PSB,Sim
2078693-87,178935,Rossoni,PR,PSDB,Sim
2078693-87,204468,Joenia Wapichana,RR,REDE,Sim
2078693-87,178977,Eduardo Cury,SP,PSDB,Sim
2078693-87,178929,Diego Garcia,PR,REPUBLICANOS,Sim
2078693-87,178997,Moses Rodrigues,CE,MDB,Sim
2078693-87,141553,Vanderlei Macris,SP,PSDB,Sim
2078693-87,204530,Rodrigo Agostinho,SP,PSB,Sim
2078693-87,160665,Augusto Coutinho,PE,SOLIDARIEDADE,Sim
2078693-87,204483,Vilson da Fetaemg,MG,PSB,Sim
2078693-87,160528,Danilo Cabral,PE,PSB,Sim
2078693-87,141552,Valtenir Pereira,MT,MDB,Sim
2078693-87,198783,Emanuel Pinheiro Neto,MT,PTB,Sim
2078693-87,160512,Aureo Ribeiro,RJ,SOLIDARIEDADE,Sim
2078693-87,204544,Alexandre Frota,SP,PSDB,Sim
2078693-87,204430,Margarete Coelho,PI,PP,Sim
2078693-87,141531,Rodrigo de Castro,MG,PSDB,Sim
2078693-87,204524,Pinheirinho,MG,PP,Sim
2078693-87,204460,Carlos Jordy,RJ,UNIÃO,Não
2078693-87,160589,Bruna Furlan,SP,PSDB,Sim
2078693-87,178908,Delegado Éder Mauro,PA,PSD,Não
2078693-87,204526,Luiz Philippe de Orleans e Bragança,SP,UNIÃO,Não
2078693-87,204514,Coronel Tadeu,SP,UNIÃO,Sim
2078693-87,141513,Bilac Pinto,MG,UNIÃO,Sim
2078693-87,178993,Carlos Henrique Gaguim,TO,REPUBLICANOS,Sim
2078693-87,204567,Raimundo Costa,BA,PL,Sim
2078693-87,204374,Bia Kicis,DF,UNIÃO,Não
2078693-87,215042,Ricardo da Karol,RJ,PSC,Sim
2078693-87,204361,Carlos Chiodini,SC,MDB,Sim
2078693-87,204521,Abou Anni,SP,UNIÃO,Sim
2078693-87,160588,Diego Andrade,MG,PSD,Sim
2078693-87,178866,Luizianne Lins,CE,PT,Sim
2078693-87,204565,Professora Dayane Pimentel,BA,UNIÃO,Sim
2078693-87,178954,Lucio Mosquini,RO,MDB,Sim
2078693-87,204574,Junior Lourenço,MA,PL,Sim
2078693-87,204371,Felipe Rigoni,ES,UNIÃO,Sim
2078693-87,204554,Abílio Santana,BA,PL,Sim
2078693-87,178831,André Abdon,AP,PP,Sim
2078693-87,178909,Hélio Leite,PA,UNIÃO,Sim
2078693-87,204396,Vermelho,PR,PSD,Sim
2078693-87,204377,Paula Belmonte,DF,CIDADANIA,Sim
2078693-87,178947,Sóstenes Cavalcante,RJ,UNIÃO,Sim
2078693-87,204516,Alexis Fonteyne,SP,NOVO,Não
2078693-87,204444,Helio Lopes,RJ,UNIÃO,Sim
2078693-87,139285,Lídice da Mata,BA,PSB,Sim
2078693-87,160641,Professora Marcivania,AP,PCdoB,Sim
2078693-87,216544,Paulo Vicente Caleffi,RS,PSD,Sim
2078693-87,160599,Dimas Fabiano,MG,PP,Sim
2078693-87,92776,Stefano Aguiar,MG,PSD,Sim
2078693-87,204413,Alcides Rodrigues,GO,PATRIOTA,Sim
2078693-87,204464,Talíria Petrone,RJ,PSOL,Sim
2078693-87,92172,Milton Coelho,PE,PSB,Sim
2078693-87,161550,Emidinho Madeira,MG,PSB,Sim
2078693-87,109429,Benes Leocádio,RN,REPUBLICANOS,Sim
2078693-87,204551,Bosco Saraiva,AM,SOLIDARIEDADE,Sim
2078693-87,204538,Paulo Bengtson,PA,PTB,Sim
2078693-87,164360,Carmen Zanotto,SC,CIDADANIA,Sim
2078693-87,74060,Daniel Almeida,BA,PCdoB,Sim
2078693-87,160553,Antonio Brito,BA,PSD,Sim
2078693-87,116379,Darci de Matos,SC,PSD,Sim
2078693-87,74165,Neucimar Fraga,ES,PSD,Sim
2078693-87,204462,Chris Tonietto,RJ,UNIÃO,Não
2078693-87,204472,José Medeiros,MT,PODE,Não
2078693-87,205476,Charles Fernandes,BA,PSD,Sim
2078693-87,74398,Maria do Rosário,RS,PT,Sim
2078693-87,177282,Subtenente Gonzaga,MG,PDT,Sim
2078693-87,178871,Evair Vieira de Melo,ES,PP,Sim
2078693-87,204573,Otto Alencar Filho,BA,PSD,Sim
2078693-87,178930,Roman,PR,PATRIOTA,Sim
2078693-87,204558,Marcelo Nilo,BA,PSB,Sim
2078693-87,160666,Félix Mendonça Júnior,BA,PDT,Sim
2078693-87,178946,Soraya Santos,RJ,PL,Sim
2078693-87,141398,Carlos Zarattini,SP,PT,Sim
2078693-87,160587,Fábio Trad,MS,PSD,Sim
2078693-87,73801,Renildo Calheiros,PE,PCdoB,Sim
2078693-87,73943,Perpétua Almeida,AC,PCdoB,Sim
2078693-87,133968,Paulo Ramos,RJ,PDT,Sim
2078693-87,178996,Giovani Feltes,RS,MDB,Sim
2078693-87,178916,Daniel Coelho,PE,CIDADANIA,Sim
2078693-87,66828,Fausto Pinato,SP,PP,Sim
2078693-87,122195,Leonardo Gadelha,PB,PSC,Sim
2078693-87,204510,Franco Cartafina,MG,PP,Sim
2078693-87,204450,Doutor Luizinho,RJ,PP,Sim
2078693-87,73441,Celso Russomanno,SP,REPUBLICANOS,Sim
2078693-87,204379,Acácio Favacho,AP,PROS,Sim
2078693-87,178986,Nilto Tatto,SP,PT,Sim
2078693-87,141431,Fernando Coelho Filho,PE,UNIÃO,Sim
2078693-87,204403,Marlon Santos,RS,PDT,Sim
2078693-87,178896,Newton Cardoso Jr,MG,MDB,Sim
2078693-87,143084,Tiago Dimas,TO,SOLIDARIEDADE,Sim
2078693-87,171623,Fabio Reis,SE,MDB,Sim
2078693-87,178992,Vitor Lippi,SP,PSDB,Sim
2078693-87,204405,Liziane Bayer,RS,PSB,Sim
2078693-87,162332,Luiz Nishimori,PR,PL,Sim
2078693-87,178981,Herculano Passos,SP,MDB,Sim
2078693-87,195866,Vaidon Oliveira,CE,PROS,Sim
2078693-87,179587,Major Vitor Hugo,GO,UNIÃO,Não
2078693-87,204569,Delegado Pablo,AM,UNIÃO,Sim
2078693-87,204560,Adolfo Viana,BA,PSDB,Sim
2078693-87,178969,Fábio Mitidieri,SE,PSD,Sim
2078693-87,178994,Dulce Miranda,TO,MDB,Sim
2078693-87,204434,Dra. Vanda Milani,AC,SOLIDARIEDADE,Sim
2078693-87,204473,General Girão,RN,UNIÃO,Não
2078693-87,133439,André Figueiredo,CE,PDT,Sim
2078693-87,204404,Lucas Redecker,RS,PSDB,Sim
2078693-87,204411,Filipe Barros,PR,UNIÃO,Sim
2078693-87,141405,Celso Maldaner,SC,MDB,Sim
2078693-87,133810,Marcelo Moraes,RS,PTB,Sim
2078693-87,178933,Sergio Souza,PR,MDB,Sim
2078693-87,204505,Vavá Martins,PA,REPUBLICANOS,Sim
2078693-87,137070,Vicentinho Júnior,TO,PL,Sim
2078693-87,204419,Glaustin da Fokus,GO,PSC,Sim
2078693-87,204466,Tereza Nelma,AL,PSDB,Sim
2078693-87,156190,Marcel van Hattem,RS,NOVO,Não
2078693-87,160598,Flávia Morais,GO,PDT,Sim
2078693-87,204517,Zé Vitor,MG,PL,Sim
2078693-87,178966,Geovania de Sá,SC,PSDB,Sim
2078693-87,141464,José Airton Félix Cirilo,CE,PT,Sim
2078693-87,204351,Dr. Luiz Ovando,MS,UNIÃO,Sim
2078693-87,204518,Dr. Frederico,MG,PATRIOTA,Sim
2078693-87,204382,Loester Trutis,MS,UNIÃO,Não
2078693-87,204376,Coronel Armando,SC,UNIÃO,Não
2078693-87,73466,Rubens Bueno,PR,CIDADANIA,Sim
2078693-87,204523,Lucas Gonzalez,MG,NOVO,Não
2078693-87,204454,Daniel Silveira,RJ,UNIÃO,Não
2078693-87,204389,Elias Vaz,GO,PSB,Sim
2078693-87,67138,Iracema Portella,PI,PP,Sim
2078693-87,204435,Jesus Sérgio,AC,PDT,Sim
2078693-87,204495,Airton Faleiro,PA,PT,Sim
2078693-87,205548,David Miranda,RJ,PSOL,Sim
2078693-87,204392,Francisco Jr.,GO,PSD,Sim
2078693-87,204485,Luiz Carlos Motta,SP,PL,Sim
2078693-87,204531,Capitão Derrite,SP,PP,Não
2078693-87,204539,Hercílio Coelho Diniz,MG,MDB,Sim
2078693-87,204553,Pastor Sargento Isidório,BA,AVANTE,Sim
2078693-87,178921,Sebastião Oliveira,PE,AVANTE,Sim
2078693-87,74090,Átila Lins,AM,PP,Sim
2078693-87,178939,Clarissa Garotinho,RJ,PROS,Sim
2078693-87,204414,Aroldo Martins,PR,REPUBLICANOS,Sim
2078693-87,90201,Pedro Augusto Bezerra,CE,PTB,Sim
2078693-87,204452,Márcio Labre,RJ,UNIÃO,Sim
2078693-87,74749,Mauro Lopes,MG,MDB,Sim
2078693-87,204508,Igor Timo,MG,PODE,Sim
2078693-87,74471,André de Paula,PE,PSD,Sim
2078693-87,204515,André Janones,MG,AVANTE,Sim
2078693-87,204455,Luiz Lima,RJ,S.PART.,Sim
2078693-87,213762,Carla Dickson,RN,PROS,Sim
2078693-87,74574,Paulo Magalhães,BA,PSD,Sim
2078693-87,204428,Marília Arraes,PE,PT,Sim
2078693-87,74043,Wellington Roberto,PB,PL,Sim
2078693-87,141478,Laerte Bessa,DF,PL,Sim
2078693-87,141458,João Carlos Bacelar,BA,PL,Sim
2078693-87,74383,Giacobo,PR,PL,Sim
2078693-87,204390,Professor Alcides,GO,PP,Sim
2078693-87,204513,Guiga Peixoto,SP,UNIÃO,Não
2078693-87,112437,João Marcelo Souza,MA,MDB,Sim
2078693-87,204496,Celso Sabino,PA,UNIÃO,Sim
2078693-87,74419,Gonzaga Patriota,PE,PSB,Sim
2078693-87,218741,Patrick Dorneles,PB,PSD,Sim
2078693-87,157130,Túlio Gadêlha,PE,PDT,Sim
2078693-87,160669,Genecias Noronha,CE,SOLIDARIEDADE,Sim
2078693-87,204522,Marco Bertaiolli,SP,PSD,Sim
2078693-87,204566,Marreca Filho,MA,PATRIOTA,Não
2078693-87,204481,Dr. Jaziel,CE,PL,Sim
2078693-87,178839,Jéssica Sales,AC,MDB,Sim
2078693-87,204378,Coronel Chrisóstomo,RO,UNIÃO,Sim
2078693-87,204416,Sanderson,RS,UNIÃO,Sim
2078693-87,74439,Wolney Queiroz,PE,PDT,Sim
2078693-87,108338,Jaqueline Cassol,RO,PP,Sim
2078693-87,141555,Vinicius Carvalho,SP,REPUBLICANOS,Sim
2078693-87,160511,Alessandro Molon,RJ,PSB,Sim
2078693-87,204529,Policial Katia Sastre,SP,PL,Sim
2078693-87,204363,Osires Damaso,TO,PSC,Sim
2078693-87,74356,Silas Câmara,AM,REPUBLICANOS,Sim
2078693-87,204357,Rose Modesto,MS,PSDB,Sim
2078693-87,204362,Ricardo Guidi,SC,PSD,Sim
2078693-87,204366,Rodrigo Coelho,SC,PODE,Sim
2078693-87,204497,Júnior Ferrari,PA,PSD,Sim
2078693-87,204549,AJ Albuquerque,CE,PP,Sim
2078693-87,204461,Paulo Ganime,RJ,NOVO,Não
2078693-87,204395,Pedro Lupion,PR,UNIÃO,Sim
2078693-87,178889,Zé Carlos,MA,PT,Sim
2078693-87,204388,Bibo Nunes,RS,PL,Sim
2078693-87,74784,Luiza Erundina,SP,PSOL,Sim
2078693-87,215044,Vivi Reis,PA,PSOL,Sim
2078693-87,178863,Uldurico Junior,BA,PROS,Sim
2078693-87,204465,Haroldo Cathedral,RR,PSD,Sim
2078693-87,191923,Flávio Nogueira,PI,PDT,Sim
2078693-87,204400,Aline Sleutjes,PR,UNIÃO,Sim
2078693-87,151208,Laercio Oliveira,SE,PP,Sim
2078693-87,204500,Eduardo Costa,PA,PTB,Sim
2078693-87,73772,Hermes Parcianello,PR,MDB,Sim
2078693-87,74262,Carlos Sampaio,SP,PSDB,Sim
2078693-87,160556,Padre João,MG,PT,Sim
2078693-87,150418,Márcio Marinho,BA,REPUBLICANOS,Sim
2078693-87,178985,Miguel Lombardi,SP,PL,Sim
2078693-87,74156,Leonardo Monteiro,MG,PT,Sim
2078693-87,160592,Zeca Dirceu,PR,PT,Sim
2078693-87,160639,Professora Dorinha Seabra Rezende,TO,UNIÃO,Sim
2078693-87,213274,Ricardo Silva,SP,PSB,Sim
2078693-87,204519,Tiago Mitraud,MG,NOVO,Não
2078693-87,141335,Beto Faro,PA,PT,Sim
2078693-87,204528,Adriana Ventura,SP,NOVO,Não
2078693-87,141408,Cleber Verde,MA,REPUBLICANOS,Sim
2078693-87,73788,Ricardo Barros,PR,PP,Não
2078693-87,160673,Giovani Cherini,RS,PL,Sim
2078693-87,132504,Enio Verri,PR,PT,Sim
2078693-87,204559,Zé Neto,BA,PT,Sim
2078693-87,204572,Capitão Alberto Neto,AM,REPUBLICANOS,Sim
2078693-87,141470,José Guimarães,CE,PT,Sim
2078693-87,146307,Neri Geller,MT,PP,Sim
2078693-87,178953,Expedito Netto,RO,PSD,Sim
2078693-87,178990,Samuel Moreira,SP,PSDB,Não
2078693-87,204446,Professor Joziel,RJ,UNIÃO,Sim
2078693-87,204372,Julio Cesar Ribeiro,DF,REPUBLICANOS,Sim
2078693-87,178945,Rosangela Gomes,RJ,REPUBLICANOS,Sim
2078693-87,204494,Fred Costa,MG,PATRIOTA,Sim
2078693-87,204536,Kim Kataguiri,SP,UNIÃO,Sim
2078693-87,207176,Bia Cavassa,MS,PSDB,Sim
2078693-87,66179,Norma Ayub,ES,UNIÃO,Sim
2078693-87,218086,Ely Santos,SP,REPUBLICANOS,Sim
2078693-87,166402,Magda Mofatto,GO,PL,Sim
2078693-87,74467,Damião Feliciano,PB,PDT,Sim
2078693-87,204409,Daniel Trzeciak,RS,PSDB,Sim
2078693-87,160510,Luis Tibé,MG,AVANTE,Sim
2078693-87,204479,Nicoletti,RR,UNIÃO,Sim
2078693-87,205865,Reinhold Stephanes Junior,PR,PSD,Sim
2078693-87,73604,Rui Falcão,SP,PT,Sim
2078693-87,152605,Glauber Braga,RJ,PSOL,Sim
2078693-87,204545,Alê Silva,MG,REPUBLICANOS,Não
2078693-87,160640,Eros Biondini,MG,PROS,Sim
2078693-87,204425,Silvio Costa Filho,PE,REPUBLICANOS,Sim
2078693-87,141427,Fábio Ramalho,MG,MDB,Sim
2078693-87,204383,Professor Israel Batista,DF,PV,Sim
2078693-87,193726,Paulo Eduardo Martins,PR,PSC,Não
2078693-87,204386,Jose Mario Schreiner,GO,UNIÃO,Sim
2078693-87,178835,Afonso Motta,RS,PDT,Sim
2078693-87,74161,Reginaldo Lopes,MG,PT,Sim
2078693-87,74159,Odair Cunha,MG,PT,Sim
2078693-87,74554,José Rocha,BA,PL,Sim
2078693-87,204488,Célio Studart,CE,PV,Sim
2078693-87,204534,Tabata Amaral,SP,PSB,Sim
2078693-87,160559,Alceu Moreira,RS,MDB,Sim
2078693-87,204490,Charlles Evangelista,MG,UNIÃO,Sim
2078693-87,204387,Sargento Fahur,PR,PSD,Não
2078693-87,204520,Junio Amaral,MG,UNIÃO,Não
2078693-87,74057,Alice Portugal,BA,PCdoB,Sim
2078693-87,141523,Raul Henry,PE,MDB,Sim
2078693-87,73696,Angela Amin,SC,PP,Sim
2078693-87,74044,Wilson Santiago,PB,PTB,Sim
2078693-87,204498,Olival Marques,PA,UNIÃO,Sim
2078693-87,160619,José Nunes,BA,PSD,Sim
2078693-87,204391,José Nelto,GO,PODE,Sim
2078693-87,196358,Lourival Gomes,RJ,UNIÃO,Sim
2078693-87,160535,Marcon,RS,PT,Sim
2078693-87,204367,Daniel Freitas,SC,UNIÃO,Sim
2078693-87,204504,Cezinha de Madureira,SP,PSD,Sim
2078693-87,73460,Gustavo Fruet,PR,PDT,Sim
2078693-87,141417,Edio Lopes,RR,PL,Sim
2078693-87,178876,Célio Silveira,GO,PSDB,Sim
2078693-87,204364,Eli Borges,TO,SOLIDARIEDADE,Sim
2078693-87,74160,Patrus Ananias,MG,PT,Sim
2078693-87,141411,Dagoberto Nogueira,MS,PDT,Sim
2078693-87,198197,Greyce Elias,MG,AVANTE,Sim
2078693-87,204486,Mauro Benevides Filho,CE,PDT,Sim
2078693-87,204512,Delegado Marcelo Freitas,MG,UNIÃO,Sim
2078693-87,204385,Valdevan Noventa,SE,PL,Sim
2078693-87,204451,Delegado Antônio Furtado,RJ,UNIÃO,Sim
2078693-87,69871,Bacelar,BA,PODE,Sim
2078693-87,73586,Júlio Delgado,MG,PSB,Sim
2078693-87,136811,Afonso Hamm,RS,PP,Sim
2078693-87,160569,Waldenor Pereira,BA,PT,Sim
2078693-87,204427,Fernando Rodolfo,PE,PL,Sim
2078693-87,73463,Osmar Serraglio,PR,PP,Sim
2078693-87,160527,Aguinaldo Ribeiro,PB,PP,Sim
2078693-87,204373,Hélio Costa,SC,REPUBLICANOS,Sim
2078693-87,204532,Vinicius Poit,SP,NOVO,Não
2078693-87,204575,Gil Cutrim,MA,REPUBLICANOS,Sim
2078693-87,204408,Gustinho Ribeiro,SE,SOLIDARIEDADE,Sim
2078693-87,74585,Lincoln Portela,MG,PL,Sim
2078693-87,178951,Rafael Motta,RN,PSB,Sim
2078693-87,74254,Leonardo Picciani,RJ,MDB,Sim
2078693-87,160508,Afonso Florence,BA,PT,Sim
2078693-87,204506,Marcos Pereira,SP,REPUBLICANOS,Sim
2078693-87,74200,Gastão Vieira,MA,PROS,Sim
2078693-87,160635,Ruy Carneiro,PB,PSDB,Sim
2078693-87,178937,Altineu Côrtes,RJ,PL,Sim
2078693-87,204369,Caroline de Toni,SC,UNIÃO,Não
2078693-87,204448,Luiz Antônio Corrêa,RJ,PL,Sim
2078693-87,204449,Nelson Barbudo,MT,UNIÃO,Não
2078693-87,160538,Bohn Gass,RS,PT,Sim
2078693-87,160558,Paulo Freire Costa,SP,PL,Sim
2078693-87,160632,Zé Silva,MG,SOLIDARIEDADE,Sim
2078693-87,178948,Beto Rosado,RN,PP,Sim
2078693-87,217330,Pedro Dalua,AP,PSC,Sim
2078693-87,217480,Jones Moura,RJ,PSD,Sim
2078693-87,204484,General Peternelli,SP,UNIÃO,Sim
2078693-87,141421,Eduardo da Fonte,PE,PP,Sim
2078693-87,141434,Flaviano Melo,AC,MDB,Sim
2078693-87,204477,Felício Laterça,RJ,UNIÃO,Sim
2078693-87,178884,Hildo Rocha,MA,MDB,Sim
2078693-87,178962,Carlos Gomes,RS,REPUBLICANOS,Sim
2078693-87,141439,Chico D`Angelo,RJ,PDT,Sim
2078693-87,74079,José Priante,PA,MDB,Sim
2078693-87,178910,Joaquim Passarinho,PA,PSD,Sim
2078693-87,204457,Juninho do Pneu,RJ,UNIÃO,Sim
2078693-87,178895,Misael Varella,MG,PSD,Sim
2078693-87,204418,Luizão Goulart,PR,REPUBLICANOS,Sim
2078693-87,76874,Marcelo Freixo,RJ,PSB,Sim
2078693-87,160758,Domingos Sávio,MG,PSDB,Sim
2078693-87,141515,Otavio Leite,RJ,PSDB,Sim
2078693-87,160651,Rogério Peninha Mendonça,SC,MDB,Não
2078693-87,141450,Hugo Leal,RJ,PSD,Sim
2078693-87,204356,Amaro Neto,ES,REPUBLICANOS,Sim
2078693-87,204439,Dr. Leonardo,MT,SOLIDARIEDADE,Sim
2078693-87,160518,Weliton Prado,MG,PROS,Sim
2078693-87,179001,Márcio Biolchi,RS,MDB,Sim
2078693-87,204438,Sergio Toledo,AL,PL,Sim
2078693-87,178956,Mariana Carvalho,RO,PSDB,Sim
2078693-87,204375,Leda Sadala,AP,AVANTE,Sim
2078693-87,204412,Dr. Zacharias Calil,GO,UNIÃO,Sim
2078693-87,74283,Vicentinho,SP,PT,Sim
2078693-87,74317,Júlio Cesar,PI,PSD,Sim
2078693-87,74400,Paulo Pimenta,RS,PT,Sim
2078693-87,74646,Aécio Neves,MG,PSDB,Sim
2078693-87,141372,Aelton Freitas,MG,PL,Sim
2078693-87,73531,Ivan Valente,SP,PSOL,Sim
2078693-87,178886,Juscelino Filho,MA,UNIÃO,Sim
2078693-87,178920,Ricardo Teobaldo,PE,PODE,Sim
2078693-87,178959,Hiran Gonçalves,RR,PP,Sim
2078693-87,178924,Capitão Fábio Abreu,PI,PL,Sim
2078693-87,204541,Eduardo Bismarck,CE,PDT,Sim
2078693-87,68720,Fábio Henrique,SE,PDT,Sim
2078693-87,73433,Arlindo Chinaglia,SP,PT,Sim
2078693-87,204555,José Ricardo,AM,PT,Sim
2078693-87,204352,Camilo Capiberibe,AP,PSB,Sim
2078693-87,178860,Paulo Azi,BA,UNIÃO,Sim
2078693-87,204471,Mara Rocha,AC,PSDB,Sim
2078693-87,204503,Alexandre Padilha,SP,PT,Sim
2078693-87,141516,Paulo Abi-Ackel,MG,PSDB,Sim
2078693-87,178928,Christiane de Souza Yared,PR,PL,Sim
2078693-87,197438,Tito,BA,AVANTE,Sim
2078693-87,204420,Julian Lemos,PB,UNIÃO,Sim
2078693-87,204571,Alex Santana,BA,PDT,Sim
2078693-87,178931,Luciano Ducci,PR,PSB,Sim
2078693-87,204563,Josimar Maranhãozinho,MA,PL,Sim
2078693-87,72442,Felipe Carreras,PE,PSB,Sim
2078693-87,204358,Beto Pereira,MS,PSDB,Sim
2078693-87,204482,Euclydes Pettersen,MG,PSC,Sim
2078693-87,204502,Bozzella,SP,UNIÃO,Sim
2078693-87,154178,Milton Vieira,SP,REPUBLICANOS,Sim
2078693-87,204355,Da Vitória,ES,CIDADANIA,Sim
2078693-87,92346,Eduardo Bolsonaro,SP,UNIÃO,Não
2078693-87,160570,Jerônimo Goergen,RS,PP,Sim
2078693-87,204394,Gervásio Maia,PB,PSB,Sim
2078693-87,204426,Carlos Veras,PE,PT,Sim
2078693-87,215045,Pedro Augusto Palareti,RJ,PSD,Sim
2078693-87,178925,Rejane Dias,PI,PT,Sim
2078693-87,215043,Josivaldo JP,MA,PODE,Sim
2078693-87,74299,Leônidas Cristino,CE,PDT,Sim
2078693-87,115746,Gelson Azevedo,RJ,PL,Sim
2078693-87,204491,Gilberto Abramo,MG,REPUBLICANOS,Sim
2078693-87,160532,Eli Corrêa Filho,SP,UNIÃO,Sim
2078693-87,74376,Vander Loubet,MS,PT,Sim
2078693-87,204380,Celina Leão,DF,PP,Sim
2078693-87,204546,Joice Hasselmann,SP,UNIÃO,Sim
2078693-87,206231,Ted Conti,ES,PSB,Sim
2078693-87,204458,Major Fabiana,RJ,UNIÃO,Sim
2078693-87,178887,Rubens Pereira Júnior,MA,PCdoB,Sim
2078693-87,204393,Frei Anastacio Ribeiro,PB,PT,Sim
2078693-87,160667,Guilherme Mussi,SP,PP,Sim
2078693-87,178963,Covatti Filho,RS,PP,Sim
2078693-87,204431,Marcos Aurélio Sampaio,PI,MDB,Sim
2078693-87,164359,Delegado Waldir,GO,UNIÃO,Sim
2078693-87,204398,Felipe Francischini,PR,UNIÃO,Sim
2078693-87,204442,Gurgel,RJ,UNIÃO,Sim
2078693-87,204542,Denis Bezerra,CE,PSB,Sim
2078693-87,118594,Marcelo Squassoni,SP,REPUBLICANOS,Sim
2078693-87,194260,Nivaldo Albuquerque,AL,PTB,Sim
2078693-87,204453,Natália Bonavides,RN,PT,Sim
2078693-87,178836,Alan Rick,AC,UNIÃO,Sim
2078693-87,178873,Helder Salomão,ES,PT,Sim
2078693-87,178983,Marcio Alvino,SP,PL,Sim
2078693-87,178825,Leo de Brito,AC,PT,Sim
2078693-87,204441,Otoni de Paula,RJ,PSC,Sim
2078693-87,204489,Robério Monteiro,CE,PDT,Sim
2078693-87,178989,Renata Abreu,SP,PODE,Sim
2078693-87,188097,Merlong Solano,PI,PT,Sim
2078693-87,218245,Jorielson,AP,PL,Sim
2078693-87,178843,Marx Beltrão,AL,PSD,Sim
2078693-87,178844,Pedro Vilela,AL,PSDB,Sim
2078693-87,204370,Célio Moura,TO,PT,Sim
2078693-87,204440,Christino Aureo,RJ,PP,Sim
2078693-87,204467,Professora Rosa Neide,MT,PT,Sim
2078693-87,141508,Mauro Nazif,RO,PSB,Sim
2078693-87,204474,Juarez Costa,MT,MDB,Sim
2078693-87,204476,Chiquinho Brazão,RJ,AVANTE,Sim
2078693-87,204548,Heitor Freire,CE,UNIÃO,Sim
2078693-87,160575,Erika Kokay,DF,PT,Sim
2078693-87,204525,Rosana Valle,SP,PSB,Sim
2078693-87,74655,Eduardo Barbosa,MG,PSDB,Sim
2078693-87,204501,Alencar Santana,SP,PT,Sim
2078693-87,74158,Mário Heringer,MG,PDT,Sim
2078693-87,160531,Jhonatan de Jesus,RR,REPUBLICANOS,Sim
2078693-87,178829,Capitão Augusto,SP,PL,Sim
2078693-87,204456,Gutemberg Reis,RJ,MDB,Sim
2078693-87,204459,Daniela do Waguinho,RJ,MDB,Sim
2078693-87,121948,Adriano do Baldy,GO,PP,Sim
2078693-87,178881,Aluisio Mendes,MA,PSC,Sim
2078693-87,204368,Fabio Schiochet,SC,UNIÃO,Sim
2078693-87,141488,Paulo Teixeira,SP,PT,Sim
2078693-87,204422,Ossesio Silva,PE,REPUBLICANOS,Sim
2078693-87,160534,Lauriete,ES,PSC,Sim
2078693-87,160610,Valmir Assunção,BA,PT,Sim
2078693-87,178961,Shéridan,RR,PSDB,Sim
2078693-87,62881,Danilo Forte,CE,PSDB,Sim
2078693-87,74371,Rubens Otoni,GO,PT,Sim
2078693-87,74537,Claudio Cajado,BA,PP,Sim
2078693-87,204365,Gilson Marques,SC,NOVO,Não
